fixtureId,competition,competitionTier,season,round,status,date,time,stadium,homeId,homeTeam,homeScore,awayScore,awayId,awayTeam,note
TIER_ONE-2020-1-GLA-QNI,V.League 1,TIER_ONE,2020,1,FINISHED,2020-03-06,17:00,Pleiku,GLA,Hoàng Anh Gia Lai,1,0,QNI,Than Quảng Ninh,
TIER_ONE-2020-1-QNA-HCM,V.League 1,TIER_ONE,2020,1,FINISHED,2020-03-06,17:00,Quảng Nam,QNA,Quảng Nam,1,3,HCM,TP Hồ Chí Minh,
TIER_ONE-2020-1-HAN-NAD,V.League 1,TIER_ONE,2020,1,FINISHED,2020-03-07,19:00,Hàng Đẫy,HAN,Hà Nội,4,2,NAD,Nam Định,
TIER_ONE-2020-1-HAT-VTL,V.League 1,TIER_ONE,2020,1,FINISHED,2020-03-08,15:00,Hà Tĩnh,HAT,Hồng Lĩnh Hà Tĩnh,0,1,VTL,Viettel,
TIER_ONE-2020-1-BIDU-DAN,V.League 1,TIER_ONE,2020,1,FINISHED,2020-03-08,17:00,Bình Dương,BIDU,Becamex Bình Dương,1,0,DAN,SHB Đà Nẵng,
TIER_ONE-2020-1-THH-HAP,V.League 1,TIER_ONE,2020,1,FINISHED,2020-03-08,17:00,Thanh Hóa,THH,Đông Á Thanh Hóa,0,1,HAP,Hải Phòng,
TIER_ONE-2020-1-SGO-NAN,V.League 1,TIER_ONE,2020,1,FINISHED,2020-03-08,19:00,Thống Nhất,SGO,Sài Gòn,0,0,NAN,Sông Lam Nghệ An,
TIER_ONE-2020-2-HAP-QNA,V.League 1,TIER_ONE,2020,2,FINISHED,2020-03-13,17:00,Lạch Tray,HAP,Hải Phòng,1,1,QNA,Quảng Nam,
TIER_ONE-2020-2-NAN-BIDU,V.League 1,TIER_ONE,2020,2,FINISHED,2020-03-14,17:00,Vinh,NAN,Sông Lam Nghệ An,1,0,BIDU,Becamex Bình Dương,
TIER_ONE-2020-2-NAD-HAT,V.League 1,TIER_ONE,2020,2,FINISHED,2020-03-14,18:00,Thiên Trường,NAD,Nam Định,2,1,HAT,Hồng Lĩnh Hà Tĩnh,
TIER_ONE-2020-2-DAN-SGO,V.League 1,TIER_ONE,2020,2,FINISHED,2020-03-15,17:00,Hòa Xuân,DAN,SHB Đà Nẵng,1,4,SGO,Sài Gòn,
TIER_ONE-2020-2-QNI-HAN,V.League 1,TIER_ONE,2020,2,FINISHED,2020-03-15,18:00,Cẩm Phả,QNI,Than Quảng Ninh,3,1,HAN,Hà Nội,
TIER_ONE-2020-2-VTL-GLA,V.League 1,TIER_ONE,2020,2,FINISHED,2020-03-15,19:00,Hàng Đẫy,VTL,Viettel,3,3,GLA,Hoàng Anh Gia Lai,
TIER_ONE-2020-2-HCM-THH,V.League 1,TIER_ONE,2020,2,FINISHED,2020-03-15,19:00,Thống Nhất,HCM,TP Hồ Chí Minh,1,0,THH,Đông Á Thanh Hóa,
TIER_ONE-2020-3-HAP-HCM,V.League 1,TIER_ONE,2020,3,FINISHED,2020-06-05,17:00,Lạch Tray,HAP,Hải Phòng,0,0,HCM,TP Hồ Chí Minh,
TIER_ONE-2020-3-NAD-VTL,V.League 1,TIER_ONE,2020,3,FINISHED,2020-06-05,18:00,Thiên Trường,NAD,Nam Định,1,2,VTL,Viettel,
TIER_ONE-2020-3-SGO-BIDU,V.League 1,TIER_ONE,2020,3,FINISHED,2020-06-05,19:00,Thống Nhất,SGO,Sài Gòn,0,0,BIDU,Becamex Bình Dương,
TIER_ONE-2020-3-NAN-DAN,V.League 1,TIER_ONE,2020,3,FINISHED,2020-06-06,17:00,Vinh,NAN,Sông Lam Nghệ An,1,0,DAN,SHB Đà Nẵng,
