fixtureId,competition,competitionTier,season,round,status,date,time,stadium,homeId,homeTeam,homeScore,awayScore,awayId,awayTeam,note
TIER_ONE-2018--QNA-SGO,V.League 1,TIER_ONE,2018,,FINISHED,2018-03-10,17:00,Quảng Nam,QNA,Quảng Nam,1,1,SGO,Sài Gòn,
TIER_ONE-2018--GLA-BIDU,V.League 1,TIER_ONE,2018,,FINISHED,2018-03-10,17:00,Pleiku,GLA,Hoàng Anh Gia Lai,0,0,BIDU,Becamex Bình Dương,
TIER_ONE-2018--QNI-DAN,V.League 1,TIER_ONE,2018,,FINISHED,2018-03-11,16:30,Cẩm Phả,QNI,Than Quảng Ninh,1,0,DAN,SHB Đà Nẵng,
TIER_ONE-2018--NAD-CAT,V.League 1,TIER_ONE,2018,,FINISHED,2018-03-11,17:00,Thiên Trường,NAD,Nam Định,0,0,CAT,Cần Thơ,
TIER_ONE-2018--HAN-HAP,V.League 1,TIER_ONE,2018,,FINISHED,2018-03-11,19:00,Hàng Đẫy,HAN,Hà Nội,1,0,HAP,Hải Phòng,
TIER_ONE-2018--BIDU-NAD,V.League 1,TIER_ONE,2018,,FINISHED,2018-03-16,17:00,Bình Dương,BIDU,Becamex Bình Dương,2,1,NAD,Nam Định,
TIER_ONE-2018--CAT-HAN,V.League 1,TIER_ONE,2018,,FINISHED,2018-03-17,17:00,Cần Thơ,CAT,Cần Thơ,0,3,HAN,Hà Nội,
TIER_ONE-2018--DAN-QNA,V.League 1,TIER_ONE,2018,,FINISHED,2018-03-17,17:00,Hòa Xuân,DAN,SHB Đà Nẵng,2,1,QNA,Quảng Nam,
TIER_ONE-2018--HAP-GLA,V.League 1,TIER_ONE,2018,,FINISHED,2018-03-17,17:00,Lạch Tray,HAP,Hải Phòng,1,1,GLA,Hoàng Anh Gia Lai,
TIER_ONE-2018--NAN-KHH,V.League 1,TIER_ONE,2018,,FINISHED,2018-03-18,16:30,Vinh,NAN,Sông Lam Nghệ An,0,1,KHH,Khánh Hòa,
TIER_ONE-2018--THH-HCM,V.League 1,TIER_ONE,2018,,FINISHED,2018-03-18,17:00,Thanh Hóa,THH,Đông Á Thanh Hóa,1,0,HCM,TP Hồ Chí Minh,
TIER_ONE-2018--SGO-QNI,V.League 1,TIER_ONE,2018,,FINISHED,2018-03-18,19:00,Thống Nhất,SGO,Sài Gòn,1,2,QNI,Than Quảng Ninh,
TIER_ONE-2018--NAN-QNI,V.League 1,TIER_ONE,2018,,FINISHED,2018-03-22,16:30,Vinh,NAN,Sông Lam Nghệ An,2,2,QNI,Than Quảng Ninh,
