"standingId",competition,competitionTier,"season","position","teamId","team","played","points","won","drawn","lost","goals","goalsAgainst","goalsDifference","yellowCards","redCards","note"
"TIER_TWO-2017-1",V.League 2,TIER_TWO,"2017","1","NAD","Nam Định","12","23","7","2","3","17","14","3",,,
"TIER_TWO-2017-2",V.League 2,TIER_TWO,"2017","2","HUE","Huế","12","20","5","5","2","21","10","11",,,
"TIER_TWO-2017-3",V.League 2,TIER_TWO,"2017","3","BPH","Bình Phước","12","19","6","1","5","11","12","-1",,,
"TIER_TWO-2017-4",V.League 2,TIER_TWO,"2017","4","VTL","Viettel","12","18","4","6","2","15","9","6",,,
"TIER_TWO-2017-5",V.League 2,TIER_TWO,"2017","5","DAL","Đắk Lắk","12","15","4","3","5","14","18","-4",,,
"TIER_TWO-2017-6",V.League 2,TIER_TWO,"2017","6","TNI","XM Fico - YTL Tây Ninh","12","11","2","5","5","13","20","-7",,,
"TIER_TWO-2017-7",V.League 2,TIER_TWO,"2017","7","DOT","Đồng Tháp","12","7","1","4","7","15","23","-8",,,
