fixtureId,competition,competitionTier,season,round,status,date,time,stadium,homeId,homeTeam,homeScore,awayScore,awayId,awayTeam,note
TIER_TWO-2014-1-DAL-CAT,V.League 2,TIER_TWO,2014,1,FINISHED,2014-03-15,15:30,Buôn Ma Thuột,DAL,Đắk Lắk,0,0,CAT,Cần Thơ,
TIER_TWO-2014-1-KHH-TNI,V.League 2,TIER_TWO,2014,1,FINISHED,2014-03-15,16:00,19/8 Nha Trang,KHH,Khánh Hòa,2,0,TNI,XM Fico - YTL Tây Ninh,
TIER_TWO-2014-1-SGO-DOT,V.League 2,TIER_TWO,2014,1,FINISHED,2014-03-15,17:00,Thống Nhất,SGO,Sài Gòn,1,0,DOT,Đồng Tháp,
TIER_TWO-2014-1-HCM-HUE,V.League 2,TIER_TWO,2014,1,FINISHED,2014-03-15,17:30,Thống Nhất,HCM,TP Hồ Chí Minh,0,0,HUE,Huế,
TIER_TWO-2014-2-DOT-HCM,V.League 2,TIER_TWO,2014,2,FINISHED,2014-03-22,15:30,Đồng Tháp,DOT,Đồng Tháp,2,0,HCM,TP Hồ Chí Minh,
TIER_TWO-2014-2-HUE-SGO,V.League 2,TIER_TWO,2014,2,FINISHED,2014-03-22,15:30,Tự Do,HUE,Huế,1,0,SGO,Sài Gòn,
TIER_TWO-2014-2-CAT-KHH,V.League 2,TIER_TWO,2014,2,FINISHED,2014-03-22,16:30,Cần Thơ,CAT,Cần Thơ,1,0,KHH,Khánh Hòa,
TIER_TWO-2014-2-TNI-DAL,V.League 2,TIER_TWO,2014,2,FINISHED,2014-03-22,18:30,Tây Ninh,TNI,XM Fico - YTL Tây Ninh,0,1,DAL,Đắk Lắk,
TIER_TWO-2014-3-DOT-KHH,V.League 2,TIER_TWO,2014,3,FINISHED,2014-03-29,15:30,Đồng Tháp,DOT,Đồng Tháp,2,1,KHH,Khánh Hòa,
TIER_TWO-2014-3-HUE-DAL,V.League 2,TIER_TWO,2014,3,FINISHED,2014-03-29,15:30,Tự Do,HUE,Huế,3,1,DAL,Đắk Lắk,
TIER_TWO-2014-3-SGO-TNI,V.League 2,TIER_TWO,2014,3,FINISHED,2014-03-29,17:00,Thống Nhất,SGO,Sài Gòn,2,2,TNI,XM Fico - YTL Tây Ninh,
TIER_TWO-2014-3-HCM-CAT,V.League 2,TIER_TWO,2014,3,FINISHED,2014-03-29,17:30,Thống Nhất,HCM,TP Hồ Chí Minh,3,1,CAT,Cần Thơ,
TIER_TWO-2014-4-TNI-DOT,V.League 2,TIER_TWO,2014,4,FINISHED,2014-04-05,15:30,Tây Ninh,TNI,XM Fico - YTL Tây Ninh,1,1,DOT,Đồng Tháp,
TIER_TWO-2014-4-DAL-HCM,V.League 2,TIER_TWO,2014,4,FINISHED,2014-04-05,15:30,Buôn Ma Thuột,DAL,Đắk Lắk,0,0,HCM,TP Hồ Chí Minh,
TIER_TWO-2014-4-KHH-SGO,V.League 2,TIER_TWO,2014,4,FINISHED,2014-04-05,16:00,19/8 Nha Trang,KHH,Khánh Hòa,1,0,SGO,Sài Gòn,
TIER_TWO-2014-4-CAT-HUE,V.League 2,TIER_TWO,2014,4,FINISHED,2014-04-05,16:30,Cần Thơ,CAT,Cần Thơ,4,1,HUE,Huế,
TIER_TWO-2014-5-SGO-HCM,V.League 2,TIER_TWO,2014,5,FINISHED,2014-04-11,17:00,Thống Nhất,SGO,Sài Gòn,2,0,HCM,TP Hồ Chí Minh,
TIER_TWO-2014-5-TNI-CAT,V.League 2,TIER_TWO,2014,5,FINISHED,2014-04-12,15:30,Tây Ninh,TNI,XM Fico - YTL Tây Ninh,2,1,CAT,Cần Thơ,
TIER_TWO-2014-5-DOT-HUE,V.League 2,TIER_TWO,2014,5,FINISHED,2014-04-12,15:30,Đồng Tháp,DOT,Đồng Tháp,4,1,HUE,Huế,
TIER_TWO-2014-5-KHH-DAL,V.League 2,TIER_TWO,2014,5,FINISHED,2014-04-12,16:00,19/8 Nha Trang,KHH,Khánh Hòa,4,3,DAL,Đắk Lắk,
TIER_TWO-2014-6-SGO-DAL,V.League 2,TIER_TWO,2014,6,FINISHED,2014-04-18,17:00,Thống Nhất,SGO,Sài Gòn,1,1,DAL,Đắk Lắk,
TIER_TWO-2014-6-DOT-CAT,V.League 2,TIER_TWO,2014,6,FINISHED,2014-04-19,15:30,Đồng Tháp,DOT,Đồng Tháp,5,0,CAT,Cần Thơ,
TIER_TWO-2014-6-HUE-TNI,V.League 2,TIER_TWO,2014,6,FINISHED,2014-04-19,15:30,Tự Do,HUE,Huế,1,0,TNI,XM Fico - YTL Tây Ninh,
TIER_TWO-2014-6-HCM-KHH,V.League 2,TIER_TWO,2014,6,FINISHED,2014-04-19,17:30,Thống Nhất,HCM,TP Hồ Chí Minh,0,3,KHH,Khánh Hòa,
TIER_TWO-2014-7-TNI-HCM,V.League 2,TIER_TWO,2014,7,FINISHED,2014-04-26,15:30,Tây Ninh,TNI,XM Fico - YTL Tây Ninh,1,2,HCM,TP Hồ Chí Minh,
TIER_TWO-2014-7-DAL-DOT,V.League 2,TIER_TWO,2014,7,FINISHED,2014-04-26,15:30,Buôn Ma Thuột,DAL,Đắk Lắk,0,0,DOT,Đồng Tháp,
TIER_TWO-2014-7-KHH-HUE,V.League 2,TIER_TWO,2014,7,FINISHED,2014-04-26,16:00,19/8 Nha Trang,KHH,Khánh Hòa,0,0,HUE,Huế,
TIER_TWO-2014-7-CAT-SGO,V.League 2,TIER_TWO,2014,7,FINISHED,2014-04-26,16:30,Cần Thơ,CAT,Cần Thơ,0,1,SGO,Sài Gòn,
TIER_TWO-2014-8-DOT-DAL,V.League 2,TIER_TWO,2014,8,FINISHED,2014-05-03,15:30,Đồng Tháp,DOT,Đồng Tháp,3,0,DAL,Đắk Lắk,
TIER_TWO-2014-8-HUE-KHH,V.League 2,TIER_TWO,2014,8,FINISHED,2014-05-03,15:30,Tự Do,HUE,Huế,1,1,KHH,Khánh Hòa,
TIER_TWO-2014-8-SGO-CAT,V.League 2,TIER_TWO,2014,8,FINISHED,2014-05-03,17:00,Thống Nhất,SGO,Sài Gòn,1,1,CAT,Cần Thơ,
TIER_TWO-2014-8-HCM-TNI,V.League 2,TIER_TWO,2014,8,FINISHED,2014-05-03,17:30,Thống Nhất,HCM,TP Hồ Chí Minh,1,1,TNI,XM Fico - YTL Tây Ninh,
TIER_TWO-2014-9-DAL-SGO,V.League 2,TIER_TWO,2014,9,FINISHED,2014-05-24,15:30,Buôn Ma Thuột,DAL,Đắk Lắk,3,2,SGO,Sài Gòn,
TIER_TWO-2014-9-KHH-HCM,V.League 2,TIER_TWO,2014,9,FINISHED,2014-05-24,16:00,19/8 Nha Trang,KHH,Khánh Hòa,1,0,HCM,TP Hồ Chí Minh,
TIER_TWO-2014-9-CAT-DOT,V.League 2,TIER_TWO,2014,9,FINISHED,2014-05-24,16:30,Cần Thơ,CAT,Cần Thơ,2,1,DOT,Đồng Tháp,
TIER_TWO-2014-9-TNI-HUE,V.League 2,TIER_TWO,2014,9,FINISHED,2014-05-24,17:45,Tây Ninh,TNI,XM Fico - YTL Tây Ninh,1,3,HUE,Huế,
TIER_TWO-2014-10-DAL-KHH,V.League 2,TIER_TWO,2014,10,FINISHED,2014-05-31,15:30,Buôn Ma Thuột,DAL,Đắk Lắk,5,2,KHH,Khánh Hòa,
TIER_TWO-2014-10-HUE-DOT,V.League 2,TIER_TWO,2014,10,FINISHED,2014-05-31,15:30,Tự Do,HUE,Huế,0,0,DOT,Đồng Tháp,
TIER_TWO-2014-10-CAT-TNI,V.League 2,TIER_TWO,2014,10,FINISHED,2014-05-31,16:30,Cần Thơ,CAT,Cần Thơ,2,2,TNI,XM Fico - YTL Tây Ninh,
TIER_TWO-2014-10-HCM-SGO,V.League 2,TIER_TWO,2014,10,FINISHED,2014-05-31,17:30,Thống Nhất,HCM,TP Hồ Chí Minh,0,0,SGO,Sài Gòn,
TIER_TWO-2014-11-DOT-TNI,V.League 2,TIER_TWO,2014,11,FINISHED,2014-06-07,15:30,Đồng Tháp,DOT,Đồng Tháp,0,0,TNI,XM Fico - YTL Tây Ninh,
TIER_TWO-2014-11-HUE-CAT,V.League 2,TIER_TWO,2014,11,FINISHED,2014-06-07,15:30,Tự Do,HUE,Huế,1,2,CAT,Cần Thơ,
TIER_TWO-2014-11-SGO-KHH,V.League 2,TIER_TWO,2014,11,FINISHED,2014-06-07,17:00,Thống Nhất,SGO,Sài Gòn,2,2,KHH,Khánh Hòa,
