fixtureId,competition,competitionTier,season,round,status,date,time,stadium,homeId,homeTeam,homeScore,awayScore,awayId,awayTeam,note
TIER_TWO-2020-1-DOT-CAT,V.League 2,TIER_TWO,2020,1,FINISHED,2020-06-05,15:30,Đồng Tháp,DOT,Đồng Tháp,5,4,CAT,Cần Thơ,
TIER_TWO-2020-1-PHI-BPH,V.League 2,TIER_TWO,2020,1,FINISHED,2020-06-05,17:00,TTĐT trẻ PVF,PHI,Phố Hiến,2,1,BPH,Bình Phước,
TIER_TWO-2020-1-BIDI-DAL,V.League 2,TIER_TWO,2020,1,FINISHED,2020-06-06,16:30,Quy Nhơn,BIDI,Topenland Bình Định,4,0,DAL,Đắk Lắk,
TIER_TWO-2020-1-ANGI-TNI,V.League 2,TIER_TWO,2020,1,FINISHED,2020-06-07,15:30,Kiên Giang,ANGI,An Giang,1,0,TNI,XM Fico - YTL Tây Ninh,
TIER_TWO-2020-1-KHH-LAN,V.League 2,TIER_TWO,2020,1,FINISHED,2020-06-07,17:00,19/8 Nha Trang,KHH,Khánh Hòa,4,1,LAN,Long An,
TIER_TWO-2020-1-HUE-BRVT,V.League 2,TIER_TWO,2020,1,FINISHED,2020-06-07,17:00,Tự Do,HUE,Huế,1,3,BRVT,Bà Rịa-Vũng Tàu,
TIER_TWO-2020-2-TNI-DOT,V.League 2,TIER_TWO,2020,2,FINISHED,2020-06-11,16:00,Tây Ninh,TNI,XM Fico - YTL Tây Ninh,3,1,DOT,Đồng Tháp,
TIER_TWO-2020-2-BPH-BIDI,V.League 2,TIER_TWO,2020,2,FINISHED,2020-06-11,17:00,Bình Phước,BPH,Bình Phước,0,1,BIDI,Topenland Bình Định,
TIER_TWO-2020-2-LAN-ANGI,V.League 2,TIER_TWO,2020,2,FINISHED,2020-06-12,17:00,Long An,LAN,Long An,0,0,ANGI,An Giang,
TIER_TWO-2020-2-DAL-HUE,V.League 2,TIER_TWO,2020,2,FINISHED,2020-06-13,15:30,Buôn Ma Thuột,DAL,Đắk Lắk,0,0,HUE,Huế,
TIER_TWO-2020-2-BRVT-PHI,V.League 2,TIER_TWO,2020,2,FINISHED,2020-06-13,17:00,Bà Rịa,BRVT,Bà Rịa-Vũng Tàu,0,0,PHI,Phố Hiến,
TIER_TWO-2020-2-CAT-KHH,V.League 2,TIER_TWO,2020,2,FINISHED,2020-06-13,17:00,Cần Thơ,CAT,Cần Thơ,0,1,KHH,Khánh Hòa,
TIER_TWO-2020-3-DOT-BPH,V.League 2,TIER_TWO,2020,3,FINISHED,2020-06-17,15:30,Đồng Tháp,DOT,Đồng Tháp,2,2,BPH,Bình Phước,
TIER_TWO-2020-3-BIDI-LAN,V.League 2,TIER_TWO,2020,3,FINISHED,2020-06-17,16:30,Quy Nhơn,BIDI,Topenland Bình Định,1,2,LAN,Long An,
TIER_TWO-2020-3-ANGI-BRVT,V.League 2,TIER_TWO,2020,3,FINISHED,2020-06-18,16:00,Kiên Giang,ANGI,An Giang,2,2,BRVT,Bà Rịa-Vũng Tàu,
TIER_TWO-2020-3-HUE-TNI,V.League 2,TIER_TWO,2020,3,FINISHED,2020-06-18,17:00,Tự Do,HUE,Huế,0,0,TNI,XM Fico - YTL Tây Ninh,
TIER_TWO-2020-3-PHI-CAT,V.League 2,TIER_TWO,2020,3,FINISHED,2020-06-19,17:00,TTĐT trẻ PVF,PHI,Phố Hiến,4,2,CAT,Cần Thơ,
TIER_TWO-2020-3-KHH-DAL,V.League 2,TIER_TWO,2020,3,FINISHED,2020-06-19,17:00,19/8 Nha Trang,KHH,Khánh Hòa,2,1,DAL,Đắk Lắk,
TIER_TWO-2020-4-BRVT-DOT,V.League 2,TIER_TWO,2020,4,FINISHED,2020-06-23,17:00,Bà Rịa,BRVT,Bà Rịa-Vũng Tàu,3,2,DOT,Đồng Tháp,
TIER_TWO-2020-4-LAN-HUE,V.League 2,TIER_TWO,2020,4,FINISHED,2020-06-23,17:00,Long An,LAN,Long An,2,1,HUE,Huế,
TIER_TWO-2020-4-CAT-BIDI,V.League 2,TIER_TWO,2020,4,FINISHED,2020-06-24,17:00,Cần Thơ,CAT,Cần Thơ,3,2,BIDI,Topenland Bình Định,
TIER_TWO-2020-4-DAL-ANGI,V.League 2,TIER_TWO,2020,4,FINISHED,2020-06-25,15:30,Buôn Ma Thuột,DAL,Đắk Lắk,1,3,ANGI,An Giang,
TIER_TWO-2020-4-TNI-PHI,V.League 2,TIER_TWO,2020,4,FINISHED,2020-06-25,16:00,Tây Ninh,TNI,XM Fico - YTL Tây Ninh,1,1,PHI,Phố Hiến,
TIER_TWO-2020-4-BPH-KHH,V.League 2,TIER_TWO,2020,4,FINISHED,2020-06-25,17:00,Bình Phước,BPH,Bình Phước,0,1,KHH,Khánh Hòa,
TIER_TWO-2020-5-LAN-BRVT,V.League 2,TIER_TWO,2020,5,FINISHED,2020-06-29,17:00,Long An,LAN,Long An,0,1,BRVT,Bà Rịa-Vũng Tàu,
TIER_TWO-2020-5-HUE-CAT,V.League 2,TIER_TWO,2020,5,FINISHED,2020-06-29,17:00,Tự Do,HUE,Huế,2,1,CAT,Cần Thơ,
TIER_TWO-2020-5-BIDI-DOT,V.League 2,TIER_TWO,2020,5,FINISHED,2020-06-30,16:30,Quy Nhơn,BIDI,Topenland Bình Định,2,1,DOT,Đồng Tháp,
TIER_TWO-2020-5-ANGI-BPH,V.League 2,TIER_TWO,2020,5,FINISHED,2020-07-01,15:30,Kiên Giang,ANGI,An Giang,0,1,BPH,Bình Phước,
TIER_TWO-2020-5-DAL-TNI,V.League 2,TIER_TWO,2020,5,FINISHED,2020-07-01,15:30,Buôn Ma Thuột,DAL,Đắk Lắk,1,0,TNI,XM Fico - YTL Tây Ninh,
TIER_TWO-2020-5-KHH-PHI,V.League 2,TIER_TWO,2020,5,FINISHED,2020-07-01,17:00,19/8 Nha Trang,KHH,Khánh Hòa,1,1,PHI,Phố Hiến,
TIER_TWO-2020-6-KHH-TNI,V.League 2,TIER_TWO,2020,6,FINISHED,2020-07-05,17:00,19/8 Nha Trang,KHH,Khánh Hòa,4,0,TNI,XM Fico - YTL Tây Ninh,
TIER_TWO-2020-6-BRVT-BIDI,V.League 2,TIER_TWO,2020,6,FINISHED,2020-07-05,17:00,Bà Rịa,BRVT,Bà Rịa-Vũng Tàu,1,0,BIDI,Topenland Bình Định,
