fixtureId,competition,competitionTier,season,round,status,date,time,stadium,homeId,homeTeam,homeScore,awayScore,awayId,awayTeam,note
TIER_TWO-2019-1-PHI-BPH,V.League 2,TIER_TWO,2019,1,FINISHED,2019-04-05,17:00,TTĐT trẻ PVF,PHI,Phố Hiến,1,0,BPH,Bình Phước,
TIER_TWO-2019-1-BIDI-DOT,V.League 2,TIER_TWO,2019,1,FINISHED,2019-04-06,16:00,Quy Nhơn,BIDI,Topenland Bình Định,2,2,DOT,Đồng Tháp,
TIER_TWO-2019-1-LAN-DAL,V.League 2,TIER_TWO,2019,1,FINISHED,2019-04-06,17:00,Long An,LAN,Long An,3,2,DAL,Đắk Lắk,
TIER_TWO-2019-1-PDO-ANGI,V.League 2,TIER_TWO,2019,1,FINISHED,2019-04-06,19:00,Thanh Trì,PDO,Phù Đổng,1,1,ANGI,An Giang,
TIER_TWO-2019-1-TNI-HAT,V.League 2,TIER_TWO,2019,1,FINISHED,2019-04-07,16:00,Tây Ninh,TNI,XM Fico - YTL Tây Ninh,0,1,HAT,Hồng Lĩnh Hà Tĩnh,
TIER_TWO-2019-1-HUE-CAT,V.League 2,TIER_TWO,2019,1,FINISHED,2019-04-07,16:00,Tự Do,HUE,Huế,0,0,CAT,Cần Thơ,
TIER_TWO-2019-2-HAT-HUE,V.League 2,TIER_TWO,2019,2,FINISHED,2019-04-12,17:00,Vinh,HAT,Hồng Lĩnh Hà Tĩnh,2,1,HUE,Huế,
TIER_TWO-2019-2-DOT-TNI,V.League 2,TIER_TWO,2019,2,FINISHED,2019-04-13,15:30,Đồng Tháp,DOT,Đồng Tháp,2,1,TNI,XM Fico - YTL Tây Ninh,
TIER_TWO-2019-2-BPH-PDO,V.League 2,TIER_TWO,2019,2,FINISHED,2019-04-13,16:30,Bình Phước,BPH,Bình Phước,4,3,PDO,Phù Đổng,
TIER_TWO-2019-2-DAL-PHI,V.League 2,TIER_TWO,2019,2,FINISHED,2019-04-14,15:30,Buôn Ma Thuột,DAL,Đắk Lắk,1,2,PHI,Phố Hiến,
TIER_TWO-2019-2-ANGI-LAN,V.League 2,TIER_TWO,2019,2,FINISHED,2019-04-14,15:30,Kiên Giang,ANGI,An Giang,3,0,LAN,Long An,
TIER_TWO-2019-2-CAT-BIDI,V.League 2,TIER_TWO,2019,2,FINISHED,2019-04-14,17:00,Cần Thơ,CAT,Cần Thơ,0,0,BIDI,Topenland Bình Định,
TIER_TWO-2019-3-PDO-DOT,V.League 2,TIER_TWO,2019,3,FINISHED,2019-04-20,15:30,Thanh Trì,PDO,Phù Đổng,0,1,DOT,Đồng Tháp,
TIER_TWO-2019-3-HUE-BPH,V.League 2,TIER_TWO,2019,3,FINISHED,2019-04-20,16:00,Tự Do,HUE,Huế,0,1,BPH,Bình Phước,
TIER_TWO-2019-3-PHI-CAT,V.League 2,TIER_TWO,2019,3,FINISHED,2019-04-20,17:00,TTĐT trẻ PVF,PHI,Phố Hiến,1,1,CAT,Cần Thơ,
TIER_TWO-2019-3-TNI-DAL,V.League 2,TIER_TWO,2019,3,FINISHED,2019-04-21,16:00,Tây Ninh,TNI,XM Fico - YTL Tây Ninh,3,1,DAL,Đắk Lắk,
TIER_TWO-2019-3-BIDI-ANGI,V.League 2,TIER_TWO,2019,3,FINISHED,2019-04-21,16:00,Quy Nhơn,BIDI,Topenland Bình Định,0,1,ANGI,An Giang,
TIER_TWO-2019-3-LAN-HAT,V.League 2,TIER_TWO,2019,3,FINISHED,2019-04-21,17:00,Long An,LAN,Long An,2,1,HAT,Hồng Lĩnh Hà Tĩnh,
TIER_TWO-2019-4-HAT-PHI,V.League 2,TIER_TWO,2019,4,FINISHED,2019-04-25,17:00,Vinh,HAT,Hồng Lĩnh Hà Tĩnh,3,3,PHI,Phố Hiến,
TIER_TWO-2019-4-DAL-HUE,V.League 2,TIER_TWO,2019,4,FINISHED,2019-04-27,15:30,Buôn Ma Thuột,DAL,Đắk Lắk,2,0,HUE,Huế,
TIER_TWO-2019-4-ANGI-TNI,V.League 2,TIER_TWO,2019,4,FINISHED,2019-04-27,15:30,Kiên Giang,ANGI,An Giang,0,0,TNI,XM Fico - YTL Tây Ninh,
TIER_TWO-2019-4-CAT-PDO,V.League 2,TIER_TWO,2019,4,FINISHED,2019-04-27,17:00,Cần Thơ,CAT,Cần Thơ,3,1,PDO,Phù Đổng,
TIER_TWO-2019-4-DOT-LAN,V.League 2,TIER_TWO,2019,4,FINISHED,2019-04-28,15:30,Đồng Tháp,DOT,Đồng Tháp,2,0,LAN,Long An,
TIER_TWO-2019-4-BPH-BIDI,V.League 2,TIER_TWO,2019,4,FINISHED,2019-04-28,16:30,Bình Phước,BPH,Bình Phước,3,0,BIDI,Topenland Bình Định,
TIER_TWO-2019-5-PDO-HAT,V.League 2,TIER_TWO,2019,5,FINISHED,2019-05-05,15:30,Thanh Trì,PDO,Phù Đổng,0,2,HAT,Hồng Lĩnh Hà Tĩnh,
TIER_TWO-2019-5-HUE-LAN,V.League 2,TIER_TWO,2019,5,FINISHED,2019-05-05,16:00,Tự Do,HUE,Huế,4,0,LAN,Long An,
TIER_TWO-2019-5-BIDI-DAL,V.League 2,TIER_TWO,2019,5,FINISHED,2019-05-05,16:00,Quy Nhơn,BIDI,Topenland Bình Định,2,1,DAL,Đắk Lắk,
TIER_TWO-2019-5-BPH-DOT,V.League 2,TIER_TWO,2019,5,FINISHED,2019-05-05,16:30,Bình Phước,BPH,Bình Phước,2,1,DOT,Đồng Tháp,
TIER_TWO-2019-5-PHI-TNI,V.League 2,TIER_TWO,2019,5,FINISHED,2019-05-05,17:30,TTĐT trẻ PVF,PHI,Phố Hiến,0,1,TNI,XM Fico - YTL Tây Ninh,
