fixtureId,competition,competitionTier,season,round,status,date,time,stadium,homeId,homeTeam,homeScore,awayScore,awayId,awayTeam,note
TIER_TWO-2013-1-CAT-QNA,V.League 2,TIER_TWO,2013,1,FINISHED,2013-03-09,15:30,Cần Thơ,CAT,Cần Thơ,0,0,QNA,Quảng Nam,
TIER_TWO-2013-1-ANGI-QNI,V.League 2,TIER_TWO,2013,1,FINISHED,2013-03-09,15:30,Kiên Giang,ANGI,An Giang,2,1,QNI,Than Quảng Ninh,
TIER_TWO-2013-1-DOT-TDC,V.League 2,TIER_TWO,2013,1,FINISHED,2013-03-09,15:30,Đồng Tháp,DOT,Đồng Tháp,1,0,TDC,TDC Bình Dương,
TIER_TWO-2013-1-SGO-BIDI,V.League 2,TIER_TWO,2013,1,FINISHED,2013-03-09,16:00,Thống Nhất,SGO,Sài Gòn,1,0,BIDI,Topenland Bình Định,
TIER_TWO-2013-2-QNA-DOT,V.League 2,TIER_TWO,2013,2,FINISHED,2013-03-29,16:00,Quảng Nam,QNA,Quảng Nam,3,1,DOT,Đồng Tháp,
TIER_TWO-2013-2-BIDI-ANGI,V.League 2,TIER_TWO,2013,2,FINISHED,2013-03-30,,Quy Nhơn,BIDI,Topenland Bình Định,2,4,ANGI,An Giang,
TIER_TWO-2013-2-TDC-CAT,V.League 2,TIER_TWO,2013,2,FINISHED,2013-03-30,15:30,Bình Dương,TDC,TDC Bình Dương,3,2,CAT,Cần Thơ,
TIER_TWO-2013-2-QNI-SGO,V.League 2,TIER_TWO,2013,2,FINISHED,2013-03-30,15:30,Cẩm Phả,QNI,Than Quảng Ninh,4,1,SGO,Sài Gòn,
TIER_TWO-2013-3-BIDI-CAT,V.League 2,TIER_TWO,2013,3,FINISHED,2013-04-05,15:30,Quy Nhơn,BIDI,Topenland Bình Định,2,3,CAT,Cần Thơ,
TIER_TWO-2013-3-QNI-DOT,V.League 2,TIER_TWO,2013,3,FINISHED,2013-04-06,15:30,Cẩm Phả,QNI,Than Quảng Ninh,0,0,DOT,Đồng Tháp,
TIER_TWO-2013-3-ANGI-TDC,V.League 2,TIER_TWO,2013,3,FINISHED,2013-04-06,15:30,Kiên Giang,ANGI,An Giang,1,0,TDC,TDC Bình Dương,
TIER_TWO-2013-3-SGO-QNA,V.League 2,TIER_TWO,2013,3,FINISHED,2013-04-06,16:00,Thống Nhất,SGO,Sài Gòn,0,1,QNA,Quảng Nam,
TIER_TWO-2013-4-TDC-QNI,V.League 2,TIER_TWO,2013,4,FINISHED,2013-04-12,15:30,Bình Dương,TDC,TDC Bình Dương,1,2,QNI,Than Quảng Ninh,
TIER_TWO-2013-4-DOT-ANGI,V.League 2,TIER_TWO,2013,4,FINISHED,2013-04-13,15:30,Đồng Tháp,DOT,Đồng Tháp,0,2,ANGI,An Giang,
TIER_TWO-2013-4-CAT-SGO,V.League 2,TIER_TWO,2013,4,FINISHED,2013-04-13,15:30,Cần Thơ,CAT,Cần Thơ,3,2,SGO,Sài Gòn,
TIER_TWO-2013-4-QNA-BIDI,V.League 2,TIER_TWO,2013,4,FINISHED,2013-04-13,16:00,Quảng Nam,QNA,Quảng Nam,0,3,BIDI,Topenland Bình Định,
TIER_TWO-2013-5-DOT-CAT,V.League 2,TIER_TWO,2013,5,FINISHED,2013-04-20,15:30,Đồng Tháp,DOT,Đồng Tháp,4,2,CAT,Cần Thơ,
TIER_TWO-2013-5-TDC-QNA,V.League 2,TIER_TWO,2013,5,FINISHED,2013-04-20,15:30,Bình Dương,TDC,TDC Bình Dương,1,1,QNA,Quảng Nam,
TIER_TWO-2013-5-ANGI-SGO,V.League 2,TIER_TWO,2013,5,FINISHED,2013-04-20,15:30,Kiên Giang,ANGI,An Giang,0,0,SGO,Sài Gòn,
TIER_TWO-2013-5-QNI-BIDI,V.League 2,TIER_TWO,2013,5,FINISHED,2013-04-20,15:30,Cẩm Phả,QNI,Than Quảng Ninh,1,1,BIDI,Topenland Bình Định,
TIER_TWO-2013-6-ANGI-CAT,V.League 2,TIER_TWO,2013,6,FINISHED,2013-04-26,15:30,Kiên Giang,ANGI,An Giang,3,2,CAT,Cần Thơ,
