fixtureId,competition,competitionTier,season,round,status,date,time,stadium,homeId,homeTeam,homeScore,awayScore,awayId,awayTeam,note
TIER_TWO-2018-1-DAL-TNI,V.League 2,TIER_TWO,2018,1,FINISHED,2018-04-14,15:30,Buôn Ma Thuột,DAL,Đắk Lắk,3,0,TNI,XM Fico - YTL Tây Ninh,
TIER_TWO-2018-1-HUE-DOT,V.League 2,TIER_TWO,2018,1,FINISHED,2018-04-14,15:30,Tự Do,HUE,Huế,1,1,DOT,Đồng Tháp,
TIER_TWO-2018-1-BIDI-CAND,V.League 2,TIER_TWO,2018,1,FINISHED,2018-04-14,16:00,Quy Nhơn,BIDI,Topenland Bình Định,1,0,CAND,Công An Nhân Dân,
TIER_TWO-2018-1-VTL-HAT,V.League 2,TIER_TWO,2018,1,FINISHED,2018-04-14,17:00,Hàng Đẫy,VTL,Viettel,1,1,HAT,Hồng Lĩnh Hà Tĩnh,
TIER_TWO-2018-1-LAN-BPH,V.League 2,TIER_TWO,2018,1,FINISHED,2018-04-14,17:00,Long An,LAN,Long An,1,1,BPH,Bình Phước,
TIER_TWO-2018-2-DOT-BIDI,V.League 2,TIER_TWO,2018,2,FINISHED,2018-04-20,16:00,Đồng Tháp,DOT,Đồng Tháp,2,0,BIDI,Topenland Bình Định,
TIER_TWO-2018-2-CAND-DAL,V.League 2,TIER_TWO,2018,2,FINISHED,2018-04-21,15:30,Pleiku,CAND,Công An Nhân Dân,1,0,DAL,Đắk Lắk,
TIER_TWO-2018-2-BPH-VTL,V.League 2,TIER_TWO,2018,2,FINISHED,2018-04-21,15:30,Bình Phước,BPH,Bình Phước,0,2,VTL,Viettel,
TIER_TWO-2018-2-TNI-HUE,V.League 2,TIER_TWO,2018,2,FINISHED,2018-04-21,16:30,Tây Ninh,TNI,XM Fico - YTL Tây Ninh,2,0,HUE,Huế,
TIER_TWO-2018-2-HUE-CAND,V.League 2,TIER_TWO,2018,2,FINISHED,2018-05-04,15:30,Tự Do,HUE,Huế,2,0,CAND,Công An Nhân Dân,
TIER_TWO-2018-3-BPH-HAT,V.League 2,TIER_TWO,2018,3,FINISHED,2018-05-04,16:03,Bình Phước,BPH,Bình Phước,2,2,HAT,Hồng Lĩnh Hà Tĩnh,
TIER_TWO-2018-3-VTL-LAN,V.League 2,TIER_TWO,2018,3,FINISHED,2018-05-04,17:00,Hàng Đẫy,VTL,Viettel,1,1,LAN,Long An,
TIER_TWO-2018-3-DAL-DOT,V.League 2,TIER_TWO,2018,3,FINISHED,2018-05-05,15:30,Buôn Ma Thuột,DAL,Đắk Lắk,0,0,DOT,Đồng Tháp,
TIER_TWO-2018-3-TNI-BIDI,V.League 2,TIER_TWO,2018,3,FINISHED,2018-05-05,16:30,Tây Ninh,TNI,XM Fico - YTL Tây Ninh,2,0,BIDI,Topenland Bình Định,
TIER_TWO-2018-3-HAT-LAN,V.League 2,TIER_TWO,2018,3,FINISHED,2018-05-08,17:00,Hà Tĩnh,HAT,Hồng Lĩnh Hà Tĩnh,1,1,LAN,Long An,
TIER_TWO-2018-4-BIDI-VTL,V.League 2,TIER_TWO,2018,4,FINISHED,2018-05-18,16:00,Quy Nhơn,BIDI,Topenland Bình Định,0,1,VTL,Viettel,
TIER_TWO-2018-4-HAT-HUE,V.League 2,TIER_TWO,2018,4,FINISHED,2018-05-18,17:00,Hà Tĩnh,HAT,Hồng Lĩnh Hà Tĩnh,0,3,HUE,Huế,
TIER_TWO-2018-4-CAND-BPH,V.League 2,TIER_TWO,2018,4,FINISHED,2018-05-19,15:30,Pleiku,CAND,Công An Nhân Dân,1,1,BPH,Bình Phước,
TIER_TWO-2018-4-DOT-TNI,V.League 2,TIER_TWO,2018,4,FINISHED,2018-05-19,16:00,Đồng Tháp,DOT,Đồng Tháp,1,0,TNI,XM Fico - YTL Tây Ninh,
TIER_TWO-2018-4-LAN-DAL,V.League 2,TIER_TWO,2018,4,FINISHED,2018-05-19,17:00,Long An,LAN,Long An,1,0,DAL,Đắk Lắk,
TIER_TWO-2018-5-DOT-CAND,V.League 2,TIER_TWO,2018,5,FINISHED,2018-05-25,16:00,Đồng Tháp,DOT,Đồng Tháp,1,0,CAND,Công An Nhân Dân,
TIER_TWO-2018-5-TNI-HAT,V.League 2,TIER_TWO,2018,5,FINISHED,2018-05-25,16:30,Tây Ninh,TNI,XM Fico - YTL Tây Ninh,0,2,HAT,Hồng Lĩnh Hà Tĩnh,
TIER_TWO-2018-5-BIDI-BPH,V.League 2,TIER_TWO,2018,5,FINISHED,2018-05-26,16:00,Quy Nhơn,BIDI,Topenland Bình Định,0,0,BPH,Bình Phước,
TIER_TWO-2018-5-HUE-LAN,V.League 2,TIER_TWO,2018,5,FINISHED,2018-05-26,16:30,Tự Do,HUE,Huế,1,1,LAN,Long An,
TIER_TWO-2018-5-VTL-DAL,V.League 2,TIER_TWO,2018,5,FINISHED,2018-05-27,17:00,Hàng Đẫy,VTL,Viettel,2,0,DAL,Đắk Lắk,
TIER_TWO-2018-6-HAT-BIDI,V.League 2,TIER_TWO,2018,6,FINISHED,2018-06-01,17:00,Hà Tĩnh,HAT,Hồng Lĩnh Hà Tĩnh,5,1,BIDI,Topenland Bình Định,
TIER_TWO-2018-6-LAN-TNI,V.League 2,TIER_TWO,2018,6,FINISHED,2018-06-01,17:00,Long An,LAN,Long An,2,1,TNI,XM Fico - YTL Tây Ninh,
TIER_TWO-2018-6-DAL-HUE,V.League 2,TIER_TWO,2018,6,FINISHED,2018-06-02,15:30,Buôn Ma Thuột,DAL,Đắk Lắk,3,3,HUE,Huế,
TIER_TWO-2018-6-CAND-VTL,V.League 2,TIER_TWO,2018,6,FINISHED,2018-06-02,15:30,Pleiku,CAND,Công An Nhân Dân,0,4,VTL,Viettel,
TIER_TWO-2018-6-BPH-DOT,V.League 2,TIER_TWO,2018,6,FINISHED,2018-06-02,16:30,Bình Phước,BPH,Bình Phước,1,0,DOT,Đồng Tháp,
TIER_TWO-2018-7-BIDI-LAN,V.League 2,TIER_TWO,2018,7,FINISHED,2018-06-08,16:00,Quy Nhơn,BIDI,Topenland Bình Định,4,0,LAN,Long An,
TIER_TWO-2018-7-HUE-VTL,V.League 2,TIER_TWO,2018,7,FINISHED,2018-06-08,16:30,Tự Do,HUE,Huế,1,3,VTL,Viettel,
TIER_TWO-2018-7-TNI-CAND,V.League 2,TIER_TWO,2018,7,FINISHED,2018-06-08,16:30,Tây Ninh,TNI,XM Fico - YTL Tây Ninh,1,1,CAND,Công An Nhân Dân,
TIER_TWO-2018-7-DAL-BPH,V.League 2,TIER_TWO,2018,7,FINISHED,2018-06-09,15:30,Buôn Ma Thuột,DAL,Đắk Lắk,5,0,BPH,Bình Phước,
TIER_TWO-2018-7-HAT-DOT,V.League 2,TIER_TWO,2018,7,FINISHED,2018-06-09,17:00,Hà Tĩnh,HAT,Hồng Lĩnh Hà Tĩnh,2,0,DOT,Đồng Tháp,
TIER_TWO-2018-8-DOT-LAN,V.League 2,TIER_TWO,2018,8,FINISHED,2018-06-15,16:00,Đồng Tháp,DOT,Đồng Tháp,3,1,LAN,Long An,
TIER_TWO-2018-8-BIDI-DAL,V.League 2,TIER_TWO,2018,8,FINISHED,2018-06-15,16:00,Quy Nhơn,BIDI,Topenland Bình Định,3,2,DAL,Đắk Lắk,
TIER_TWO-2018-8-CAND-HAT,V.League 2,TIER_TWO,2018,8,FINISHED,2018-06-16,15:30,Pleiku,CAND,Công An Nhân Dân,3,4,HAT,Hồng Lĩnh Hà Tĩnh,
TIER_TWO-2018-8-BPH-HUE,V.League 2,TIER_TWO,2018,8,FINISHED,2018-06-16,15:30,Bình Phước,BPH,Bình Phước,1,1,HUE,Huế,
TIER_TWO-2018-8-VTL-TNI,V.League 2,TIER_TWO,2018,8,FINISHED,2018-06-16,17:00,Hàng Đẫy,VTL,Viettel,5,1,TNI,XM Fico - YTL Tây Ninh,
TIER_TWO-2018-9-HAT-DAL,V.League 2,TIER_TWO,2018,9,FINISHED,2018-06-21,17:00,Hà Tĩnh,HAT,Hồng Lĩnh Hà Tĩnh,1,2,DAL,Đắk Lắk,
TIER_TWO-2018-9-TNI-BPH,V.League 2,TIER_TWO,2018,9,FINISHED,2018-06-22,16:03,Tây Ninh,TNI,XM Fico - YTL Tây Ninh,0,0,BPH,Bình Phước,
TIER_TWO-2018-9-LAN-CAND,V.League 2,TIER_TWO,2018,9,FINISHED,2018-06-22,17:00,Long An,LAN,Long An,1,0,CAND,Công An Nhân Dân,
TIER_TWO-2018-9-DOT-VTL,V.League 2,TIER_TWO,2018,9,FINISHED,2018-06-23,16:00,Đồng Tháp,DOT,Đồng Tháp,1,0,VTL,Viettel,
TIER_TWO-2018-9-HUE-BIDI,V.League 2,TIER_TWO,2018,9,FINISHED,2018-06-23,16:30,Tự Do,HUE,Huế,3,0,BIDI,Topenland Bình Định,
TIER_TWO-2018-10-HAT-TNI,V.League 2,TIER_TWO,2018,10,FINISHED,2018-06-26,17:00,Hà Tĩnh,HAT,Hồng Lĩnh Hà Tĩnh,2,1,TNI,XM Fico - YTL Tây Ninh,
TIER_TWO-2018-10-LAN-HUE,V.League 2,TIER_TWO,2018,10,FINISHED,2018-06-29,17:00,Long An,LAN,Long An,1,0,HUE,Huế,
TIER_TWO-2018-10-DAL-VTL,V.League 2,TIER_TWO,2018,10,FINISHED,2018-06-30,15:00,Buôn Ma Thuột,DAL,Đắk Lắk,3,2,VTL,Viettel,
TIER_TWO-2018-10-CAND-DOT,V.League 2,TIER_TWO,2018,10,FINISHED,2018-06-30,15:30,Pleiku,CAND,Công An Nhân Dân,1,2,DOT,Đồng Tháp,
TIER_TWO-2018-10-BPH-BIDI,V.League 2,TIER_TWO,2018,10,FINISHED,2018-06-30,16:30,Bình Phước,BPH,Bình Phước,2,0,BIDI,Topenland Bình Định,
TIER_TWO-2018-11-TNI-LAN,V.League 2,TIER_TWO,2018,11,FINISHED,2018-07-06,16:30,Tây Ninh,TNI,XM Fico - YTL Tây Ninh,2,2,LAN,Long An,
TIER_TWO-2018-11-VTL-CAND,V.League 2,TIER_TWO,2018,11,FINISHED,2018-07-06,17:00,Hàng Đẫy,VTL,Viettel,2,1,CAND,Công An Nhân Dân,
TIER_TWO-2018-11-DOT-BPH,V.League 2,TIER_TWO,2018,11,FINISHED,2018-07-07,16:00,Đồng Tháp,DOT,Đồng Tháp,3,2,BPH,Bình Phước,
TIER_TWO-2018-11-HUE-DAL,V.League 2,TIER_TWO,2018,11,FINISHED,2018-07-07,16:30,Tự Do,HUE,Huế,1,3,DAL,Đắk Lắk,
TIER_TWO-2018-11-CAND-TNI,V.League 2,TIER_TWO,2018,11,FINISHED,2018-07-14,15:30,Pleiku,CAND,Công An Nhân Dân,3,1,TNI,XM Fico - YTL Tây Ninh,
TIER_TWO-2018-12-DOT-HAT,V.League 2,TIER_TWO,2018,12,FINISHED,2018-07-14,16:00,Đồng Tháp,DOT,Đồng Tháp,1,1,HAT,Hồng Lĩnh Hà Tĩnh,
TIER_TWO-2018-12-BPH-DAL,V.League 2,TIER_TWO,2018,12,FINISHED,2018-07-14,16:30,Bình Phước,BPH,Bình Phước,0,2,DAL,Đắk Lắk,
TIER_TWO-2018-12-VTL-HUE,V.League 2,TIER_TWO,2018,12,FINISHED,2018-07-14,17:00,Hàng Đẫy,VTL,Viettel,3,1,HUE,Huế,
TIER_TWO-2018-12-LAN-BIDI,V.League 2,TIER_TWO,2018,12,FINISHED,2018-07-14,17:00,Long An,LAN,Long An,2,2,BIDI,Topenland Bình Định,
TIER_TWO-2018-12-DAL-BIDI,V.League 2,TIER_TWO,2018,12,FINISHED,2018-07-21,15:00,Buôn Ma Thuột,DAL,Đắk Lắk,2,1,BIDI,Topenland Bình Định,
TIER_TWO-2018-13-HUE-BPH,V.League 2,TIER_TWO,2018,13,FINISHED,2018-07-21,16:30,Tự Do,HUE,Huế,0,0,BPH,Bình Phước,
TIER_TWO-2018-13-TNI-VTL,V.League 2,TIER_TWO,2018,13,FINISHED,2018-07-21,16:30,Tây Ninh,TNI,XM Fico - YTL Tây Ninh,1,0,VTL,Viettel,
TIER_TWO-2018-13-LAN-DOT,V.League 2,TIER_TWO,2018,13,FINISHED,2018-07-22,17:00,Long An,LAN,Long An,2,1,DOT,Đồng Tháp,
TIER_TWO-2018-13-HAT-CAND,V.League 2,TIER_TWO,2018,13,FINISHED,2018-07-22,17:00,Hà Tĩnh,HAT,Hồng Lĩnh Hà Tĩnh,3,0,CAND,Công An Nhân Dân,
TIER_TWO-2018-13-BIDI-HAT,V.League 2,TIER_TWO,2018,13,FINISHED,2018-07-28,16:00,Quy Nhơn,BIDI,Topenland Bình Định,1,1,HAT,Hồng Lĩnh Hà Tĩnh,
TIER_TWO-2018-14-BIDI-HUE,V.League 2,TIER_TWO,2018,14,FINISHED,2018-09-07,16:00,Quy Nhơn,BIDI,Topenland Bình Định,5,2,HUE,Huế,
TIER_TWO-2018-14-VTL-DOT,V.League 2,TIER_TWO,2018,14,FINISHED,2018-09-07,17:00,Hàng Đẫy,VTL,Viettel,2,1,DOT,Đồng Tháp,
TIER_TWO-2018-14-DAL-HAT,V.League 2,TIER_TWO,2018,14,FINISHED,2018-09-08,15:00,Buôn Ma Thuột,DAL,Đắk Lắk,0,0,HAT,Hồng Lĩnh Hà Tĩnh,
TIER_TWO-2018-14-CAND-LAN,V.League 2,TIER_TWO,2018,14,FINISHED,2018-09-08,15:30,Pleiku,CAND,Công An Nhân Dân,2,1,LAN,Long An,
TIER_TWO-2018-14-BPH-TNI,V.League 2,TIER_TWO,2018,14,FINISHED,2018-09-08,16:30,Bình Phước,BPH,Bình Phước,1,1,TNI,XM Fico - YTL Tây Ninh,
TIER_TWO-2018-15-CAND-HUE,V.League 2,TIER_TWO,2018,15,FINISHED,2018-09-12,15:30,Pleiku,CAND,Công An Nhân Dân,0,1,HUE,Huế,
TIER_TWO-2018-15-DOT-DAL,V.League 2,TIER_TWO,2018,15,FINISHED,2018-09-12,16:00,Đồng Tháp,DOT,Đồng Tháp,1,0,DAL,Đắk Lắk,
TIER_TWO-2018-15-BIDI-TNI,V.League 2,TIER_TWO,2018,15,FINISHED,2018-09-12,17:00,Quy Nhơn,BIDI,Topenland Bình Định,2,2,TNI,XM Fico - YTL Tây Ninh,
