fixtureId,competition,competitionTier,season,round,status,date,time,stadium,homeId,homeTeam,homeScore,awayScore,awayId,awayTeam,note
TIER_CUP-2013-1/16-DOT-QNA,National Cup,TIER_CUP,2013,1/16,FINISHED,2013-03-16,15:30,Đồng Tháp,DOT,Đồng Tháp,0,0,QNA,Quảng Nam,Quảng Nam
TIER_CUP-2013-1/16-ANGI-CAT,National Cup,TIER_CUP,2013,1/16,FINISHED,2013-03-16,15:30,Kiên Giang,ANGI,An Giang,4,0,CAT,Cần Thơ,An Giang
TIER_CUP-2013-1/8-QNA-HAP,National Cup,TIER_CUP,2013,1/8,FINISHED,2013-03-24,15:30,Quảng Nam,QNA,Quảng Nam,1,0,HAP,Hải Phòng,Quảng Nam
TIER_CUP-2013-1/8-HAN-KLKG,National Cup,TIER_CUP,2013,1/8,FINISHED,2013-03-25,16:00,Hàng Đẫy,HAN,Hà Nội,3,3,KLKG,Kienlongbank Kiên Giang,Hà Nội
TIER_CUP-2013-1/8-GLA-XTSG,National Cup,TIER_CUP,2013,1/8,FINISHED,2013-03-25,16:00,Pleiku,GLA,Hoàng Anh Gia Lai,2,1,XTSG,Xuân Thành Sài Gòn,Hoàng Anh Gia Lai
TIER_CUP-2013-1/8-DAN-BIDU,National Cup,TIER_CUP,2013,1/8,FINISHED,2013-03-25,16:30,Hòa Xuân,DAN,SHB Đà Nẵng,3,2,BIDU,Becamex Bình Dương,SHB Đà Nẵng
TIER_CUP-2013-1/8-DON-BIDI,National Cup,TIER_CUP,2013,1/8,FINISHED,2013-03-26,15:30,Đồng Nai,DON,Đồng Nai,3,1,BIDI,Topenland Bình Định,Đồng Nai
TIER_CUP-2013-1/8-ANGI-LAN,National Cup,TIER_CUP,2013,1/8,FINISHED,2013-03-26,15:30,Kiên Giang,ANGI,An Giang,1,5,LAN,Long An,Long An
TIER_CUP-2013-1/8-THH-NAN,National Cup,TIER_CUP,2013,1/8,FINISHED,2013-03-26,16:00,Thanh Hóa,THH,Đông Á Thanh Hóa,0,0,NAN,Sông Lam Nghệ An,Đông Á Thanh Hóa
TIER_CUP-2013-1/8-NIB-QNI,National Cup,TIER_CUP,2013,1/8,FINISHED,2013-03-26,16:00,Ninh Bình,NIB,XM The Vissai Ninh Bình,2,1,QNI,Than Quảng Ninh,XM The Vissai Ninh Bình
TIER_CUP-2013-quarterfinal-THH-DON,National Cup,TIER_CUP,2013,quarterfinal,FINISHED,2013-07-10,17:00,Thanh Hóa,THH,Đông Á Thanh Hóa,0,1,DON,Đồng Nai,Đồng Nai
TIER_CUP-2013-quarterfinal-NIB-GLA,National Cup,TIER_CUP,2013,quarterfinal,FINISHED,2013-07-10,17:00,Ninh Bình,NIB,XM The Vissai Ninh Bình,2,1,GLA,Hoàng Anh Gia Lai,XM The Vissai Ninh Bình
TIER_CUP-2013-quarterfinal-DAN-QNA,National Cup,TIER_CUP,2013,quarterfinal,FINISHED,2013-07-11,16:30,Hòa Xuân,DAN,SHB Đà Nẵng,3,0,QNA,Quảng Nam,SHB Đà Nẵng
TIER_CUP-2013-quarterfinal-LAN-HAN,National Cup,TIER_CUP,2013,quarterfinal,FINISHED,2013-07-11,17:00,Long An,LAN,Long An,2,1,HAN,Hà Nội,Long An
TIER_CUP-2013-semifinal-DON-DAN,National Cup,TIER_CUP,2013,semifinal,FINISHED,2013-08-07,16:00,Đồng Nai,DON,Đồng Nai,4,4,DAN,SHB Đà Nẵng,SHB Đà Nẵng
TIER_CUP-2013-semifinal-LAN-NIB,National Cup,TIER_CUP,2013,semifinal,FINISHED,2013-08-07,17:00,Long An,LAN,Long An,3,3,NIB,XM The Vissai Ninh Bình,XM The Vissai Ninh Bình
TIER_CUP-2013-final-DAN-NIB,National Cup,TIER_CUP,2013,final,FINISHED,2013-09-05,16:00,Hòa Xuân,DAN,SHB Đà Nẵng,1,1,NIB,XM The Vissai Ninh Bình,XM The Vissai Ninh Bình
