"standingId",competition,competitionTier,"season","position","teamId","team","played","points","won","drawn","lost","goals","goalsAgainst","goalsDifference","yellowCards","redCards","note"
"TIER_CUP-2012-1",National Cup,TIER_CUP,"2012","1","NIB","XM The Vissai Ninh Bình",,,,,,,,,,,
"TIER_CUP-2012-2",National Cup,TIER_CUP,"2012","2","DAN","SHB Đà Nẵng",,,,,,,,,,,
"TIER_CUP-2012-3",National Cup,TIER_CUP,"2012","3","LAN","Long An",,,,,,,,,,,
"TIER_CUP-2012-4",National Cup,TIER_CUP,"2012","4","DON","Đồng Nai",,,,,,,,,,,
