"standingId",competition,competitionTier,"season","position","teamId","team","played","points","won","drawn","lost","goals","goalsAgainst","goalsDifference","yellowCards","redCards","note"
"TIER_CUP-2018-1",National Cup,TIER_CUP,"2018","1","BIDU","Becamex Bình Dương",,,,,,,,,,,
"TIER_CUP-2018-2",National Cup,TIER_CUP,"2018","2","THH","Thanh Hóa",,,,,,,,,,,
"TIER_CUP-2018-3",National Cup,TIER_CUP,"2018","3","HAN","Hà Nội",,,,,,,,,,,
"TIER_CUP-2018-4",National Cup,TIER_CUP,"2018","4","NAN","Sông Lam Nghệ An",,,,,,,,,,,
